Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Breeze,Trace Esports,sova,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Breeze,Trace Esports,kayo,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Breeze,Titan Esports Club,viper,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Breeze,Titan Esports Club,cypher,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Breeze,Titan Esports Club,jett,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Breeze,Titan Esports Club,sova,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Breeze,Titan Esports Club,kayo,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Trace Esports,raze,1,1,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Trace Esports,viper,1,1,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Trace Esports,omen,1,1,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Trace Esports,fade,1,1,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Trace Esports,killjoy,1,1,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Titan Esports Club,raze,0,2,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Titan Esports Club,viper,0,2,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Titan Esports Club,omen,0,2,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Titan Esports Club,fade,0,2,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Titan Esports Club,killjoy,0,2,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Bilibili Gaming,raze,2,0,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Bilibili Gaming,viper,2,0,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Bilibili Gaming,omen,2,0,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Bilibili Gaming,fade,2,0,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Lotus,Bilibili Gaming,killjoy,2,0,2
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Trace Esports,raze,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Trace Esports,viper,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Trace Esports,omen,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Trace Esports,cypher,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Trace Esports,skye,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Titan Esports Club,raze,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Titan Esports Club,viper,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Titan Esports Club,jett,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Titan Esports Club,skye,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Split,Titan Esports Club,astra,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Titan Esports Club,omen,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Titan Esports Club,cypher,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Titan Esports Club,jett,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Titan Esports Club,sova,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Titan Esports Club,kayo,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Bilibili Gaming,omen,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Bilibili Gaming,killjoy,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Bilibili Gaming,jett,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Bilibili Gaming,sova,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Ascent,Bilibili Gaming,kayo,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Trace Esports,raze,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Trace Esports,omen,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Trace Esports,cypher,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Trace Esports,sova,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Trace Esports,breach,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Bilibili Gaming,raze,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Bilibili Gaming,omen,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Bilibili Gaming,cypher,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Bilibili Gaming,fade,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Sunset,Bilibili Gaming,breach,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Trace Esports,raze,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Trace Esports,viper,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Trace Esports,jett,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Trace Esports,skye,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Trace Esports,brimstone,1,0,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Bilibili Gaming,raze,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Bilibili Gaming,viper,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Bilibili Gaming,cypher,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Bilibili Gaming,skye,0,1,1
Champions Tour 2024: China Kickoff,Play-Ins,Round-Robin,Bind,Bilibili Gaming,brimstone,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,Trace Esports,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,Trace Esports,sova,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,Trace Esports,killjoy,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,Trace Esports,jett,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,Trace Esports,kayo,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,TYLOO,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,TYLOO,sova,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,TYLOO,cypher,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,TYLOO,jett,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Ascent,TYLOO,phoenix,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Trace Esports,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Trace Esports,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Trace Esports,sova,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Trace Esports,cypher,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Trace Esports,breach,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,TYLOO,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,TYLOO,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,TYLOO,cypher,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,TYLOO,kayo,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,TYLOO,gekko,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,FunPlus Phoenix,sova,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,FunPlus Phoenix,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,FunPlus Phoenix,chamber,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,FunPlus Phoenix,phoenix,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,FunPlus Phoenix,harbor,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Nova Esports,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Nova Esports,killjoy,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Nova Esports,breach,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Nova Esports,fade,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Sunset,Nova Esports,neon,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,FunPlus Phoenix,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,FunPlus Phoenix,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,FunPlus Phoenix,gekko,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,FunPlus Phoenix,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,FunPlus Phoenix,chamber,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,Nova Esports,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,Nova Esports,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,Nova Esports,killjoy,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,Nova Esports,breach,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (A),Lotus,Nova Esports,jett,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,Trace Esports,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,Trace Esports,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,Trace Esports,sova,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,Trace Esports,breach,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,Trace Esports,cypher,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,FunPlus Phoenix,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,FunPlus Phoenix,chamber,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,FunPlus Phoenix,sova,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,FunPlus Phoenix,harbor,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Sunset,FunPlus Phoenix,phoenix,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,Trace Esports,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,Trace Esports,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,Trace Esports,jett,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,Trace Esports,skye,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,Trace Esports,brimstone,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,FunPlus Phoenix,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,FunPlus Phoenix,viper,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,FunPlus Phoenix,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,FunPlus Phoenix,gekko,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Bind,FunPlus Phoenix,yoru,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,Trace Esports,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,Trace Esports,viper,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,Trace Esports,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,Trace Esports,killjoy,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,Trace Esports,fade,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,FunPlus Phoenix,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,FunPlus Phoenix,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,FunPlus Phoenix,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,FunPlus Phoenix,gekko,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (A),Lotus,FunPlus Phoenix,chamber,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,TYLOO,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,TYLOO,jett,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,TYLOO,sova,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,TYLOO,cypher,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,TYLOO,phoenix,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,Nova Esports,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,Nova Esports,jett,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,Nova Esports,sova,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,Nova Esports,killjoy,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Ascent,Nova Esports,breach,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,TYLOO,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,TYLOO,viper,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,TYLOO,skye,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,TYLOO,cypher,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,TYLOO,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,Nova Esports,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,Nova Esports,jett,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,Nova Esports,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,Nova Esports,skye,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Elimination (A),Split,Nova Esports,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Trace Esports,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Trace Esports,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Trace Esports,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Trace Esports,skye,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Trace Esports,cypher,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Nova Esports,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Nova Esports,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Nova Esports,viper,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Nova Esports,skye,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Split,Nova Esports,jett,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Trace Esports,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Trace Esports,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Trace Esports,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Trace Esports,killjoy,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Trace Esports,fade,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Nova Esports,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Nova Esports,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Nova Esports,killjoy,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Nova Esports,breach,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Decider (A),Lotus,Nova Esports,neon,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,JD Gaming,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,JD Gaming,killjoy,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,JD Gaming,viper,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,JD Gaming,fade,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,JD Gaming,astra,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,Titan Esports Club,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,Titan Esports Club,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,Titan Esports Club,killjoy,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,Titan Esports Club,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Lotus,Titan Esports Club,fade,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,JD Gaming,sova,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,JD Gaming,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,JD Gaming,viper,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,JD Gaming,brimstone,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,JD Gaming,skye,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,Titan Esports Club,raze,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,Titan Esports Club,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,Titan Esports Club,cypher,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,Titan Esports Club,brimstone,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Bind,Titan Esports Club,skye,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,Dragon Ranger Gaming,sova,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,Dragon Ranger Gaming,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,Dragon Ranger Gaming,cypher,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,Dragon Ranger Gaming,breach,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,Dragon Ranger Gaming,neon,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,All Gamers,sova,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,All Gamers,raze,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,All Gamers,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,All Gamers,cypher,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Sunset,All Gamers,breach,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,Dragon Ranger Gaming,sova,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,Dragon Ranger Gaming,omen,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,Dragon Ranger Gaming,killjoy,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,Dragon Ranger Gaming,jett,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,Dragon Ranger Gaming,kayo,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,All Gamers,sova,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,All Gamers,omen,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,All Gamers,killjoy,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,All Gamers,jett,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Opening (B),Ascent,All Gamers,reyna,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,Titan Esports Club,viper,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,Titan Esports Club,jett,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,Titan Esports Club,sova,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,Titan Esports Club,killjoy,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,Titan Esports Club,harbor,0,1,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,Dragon Ranger Gaming,viper,1,0,1
Champions Tour 2024: China Kickoff,Group Stage,Winner's (B),Icebox,Dragon Ranger Gaming,jett,1,0,1
