Tournament,Stage,Match Type,Map,Agent,Pick Rate
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Bind,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,chamber,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,breach,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,sova,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,raze,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,jett,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,viper,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,sage,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,killjoy,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Upper Bracket Finals,Split,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,astra,83%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,viper,67%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,breach,67%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,chamber,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,skye,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,jett,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,raze,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,brimstone,17%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,cypher,17%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,sova,17%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,sage,17%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,killjoy,17%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,All Maps,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,astra,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,viper,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,breach,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,chamber,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,skye,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,jett,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,raze,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,brimstone,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,sova,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,sage,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,killjoy,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Bind,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,viper,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,breach,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,chamber,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,skye,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,cypher,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,sova,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Haven,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,viper,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,breach,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,chamber,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,jett,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,raze,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,sova,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,killjoy,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Lower Bracket Finals,Split,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,breach,90%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,chamber,80%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,jett,60%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,raze,40%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,viper,30%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,sova,30%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,skye,30%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,sage,20%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,killjoy,20%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,All Maps,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,breach,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,chamber,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,viper,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,sova,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,skye,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Ascent,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,breach,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,chamber,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,jett,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,raze,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,viper,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,sova,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,skye,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,killjoy,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Bind,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,breach,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,chamber,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,jett,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,raze,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,viper,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,sova,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,skye,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,sage,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,killjoy,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,phoenix,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,kayo,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,neon,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,iso,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,harbor,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,gekko,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,fade,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,deadlock,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,cypher,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,brimstone,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Fracture,yoru,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,astra,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,breach,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,chamber,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,jett,100%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,raze,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,viper,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,sova,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,skye,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,sage,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,killjoy,50%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,omen,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,reyna,0%
Champions Tour Vietnam Stage 1: Challengers,Finals,Grand Finals,Haven,phoenix,0%
