Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played
Champions Tour Korea Stage 1: Challengers,All Stages,All Match Types,Fracture,WNF Esports,viper,0,1,1
Champions Tour Korea Stage 1: Challengers,All Stages,All Match Types,Fracture,WNF Esports,skye,0,1,1
Champions Tour Korea Stage 1: Challengers,All Stages,All Match Types,Fracture,WNF Esports,chamber,0,1,1
Champions Tour Korea Stage 1: Challengers,All Stages,All Match Types,Fracture,WNF Esports,breach,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,MIBR,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,MIBR,raze,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,MIBR,breach,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,MIBR,omen,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,MIBR,fade,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,Los Grandes,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,Los Grandes,raze,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,Los Grandes,breach,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,Los Grandes,fade,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Haven,Los Grandes,astra,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,MIBR,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,MIBR,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,MIBR,breach,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,MIBR,brimstone,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,MIBR,neon,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,Los Grandes,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,Los Grandes,raze,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,Los Grandes,breach,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,Los Grandes,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Fracture,Los Grandes,brimstone,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,MIBR,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,MIBR,sage,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,MIBR,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,MIBR,sova,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,MIBR,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Los Grandes,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Los Grandes,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Los Grandes,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Los Grandes,sova,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Los Grandes,fade,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,FURIA,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,FURIA,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,FURIA,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,FURIA,sova,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,FURIA,killjoy,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Keyd Stars,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Keyd Stars,sage,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Keyd Stars,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Keyd Stars,sova,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Icebox,Keyd Stars,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,FURIA,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,FURIA,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,FURIA,sova,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,FURIA,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,FURIA,jett,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,Keyd Stars,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,Keyd Stars,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,Keyd Stars,sova,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,Keyd Stars,skye,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Breeze,Keyd Stars,jett,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,FURIA,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,FURIA,sage,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,FURIA,raze,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,FURIA,omen,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,FURIA,skye,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,Keyd Stars,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,Keyd Stars,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,Keyd Stars,raze,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,Keyd Stars,breach,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Round 1,Split,Keyd Stars,omen,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,LOUD,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,LOUD,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,LOUD,kayo,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,LOUD,sova,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,LOUD,jett,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,Los Grandes,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,Los Grandes,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,Los Grandes,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,Los Grandes,sova,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Breeze,Los Grandes,raze,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,LOUD,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,LOUD,raze,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,LOUD,breach,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,LOUD,fade,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,LOUD,astra,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,Los Grandes,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,Los Grandes,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,Los Grandes,raze,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,Los Grandes,breach,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Split,Los Grandes,astra,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Ninjas In Pyjamas,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Ninjas In Pyjamas,kayo,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Ninjas In Pyjamas,omen,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Ninjas In Pyjamas,killjoy,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Ninjas In Pyjamas,neon,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Keyd Stars,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Keyd Stars,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Keyd Stars,sova,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Keyd Stars,killjoy,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Icebox,Keyd Stars,sage,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Ninjas In Pyjamas,sova,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Ninjas In Pyjamas,fade,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Ninjas In Pyjamas,omen,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Ninjas In Pyjamas,killjoy,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Ninjas In Pyjamas,jett,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Keyd Stars,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Keyd Stars,raze,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Keyd Stars,breach,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Keyd Stars,fade,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Semifinals,Ascent,Keyd Stars,omen,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,LOUD,kayo,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,LOUD,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,LOUD,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,LOUD,fade,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,LOUD,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,Ninjas In Pyjamas,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,Ninjas In Pyjamas,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,Ninjas In Pyjamas,omen,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,Ninjas In Pyjamas,neon,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Icebox,Ninjas In Pyjamas,killjoy,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,LOUD,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,LOUD,omen,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,LOUD,fade,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,LOUD,raze,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,LOUD,breach,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,Ninjas In Pyjamas,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,Ninjas In Pyjamas,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,Ninjas In Pyjamas,omen,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,Ninjas In Pyjamas,neon,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Haven,Ninjas In Pyjamas,skye,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,LOUD,kayo,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,LOUD,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,LOUD,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,LOUD,sova,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,LOUD,jett,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,Ninjas In Pyjamas,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,Ninjas In Pyjamas,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,Ninjas In Pyjamas,sova,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,Ninjas In Pyjamas,jett,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Upper Final,Breeze,Ninjas In Pyjamas,cypher,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,LOUD,brimstone,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,LOUD,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,LOUD,fade,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,LOUD,raze,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,LOUD,skye,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,Ninjas In Pyjamas,brimstone,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,Ninjas In Pyjamas,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,Ninjas In Pyjamas,fade,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,Ninjas In Pyjamas,breach,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Bind,Ninjas In Pyjamas,neon,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,LOUD,brimstone,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,LOUD,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,LOUD,breach,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,LOUD,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,LOUD,raze,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,Ninjas In Pyjamas,brimstone,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,Ninjas In Pyjamas,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,Ninjas In Pyjamas,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,Ninjas In Pyjamas,breach,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Fracture,Ninjas In Pyjamas,neon,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,LOUD,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,LOUD,kayo,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,LOUD,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,LOUD,fade,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,LOUD,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,Ninjas In Pyjamas,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,Ninjas In Pyjamas,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,Ninjas In Pyjamas,neon,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,Ninjas In Pyjamas,omen,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Grand Final,Icebox,Ninjas In Pyjamas,killjoy,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,Keyd Stars,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,Keyd Stars,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,Keyd Stars,sova,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,Keyd Stars,jett,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,Keyd Stars,skye,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,MIBR,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,MIBR,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,MIBR,sova,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,MIBR,jett,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Breeze,MIBR,kayo,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,Keyd Stars,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,Keyd Stars,breach,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,Keyd Stars,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,Keyd Stars,brimstone,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,Keyd Stars,raze,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,MIBR,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,MIBR,breach,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,MIBR,sage,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,MIBR,brimstone,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Fracture,MIBR,neon,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,Los Grandes,chamber,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,Los Grandes,viper,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,Los Grandes,sova,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,Los Grandes,fade,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,Los Grandes,sage,0,1,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,FURIA,chamber,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,FURIA,viper,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,FURIA,sova,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,FURIA,sage,1,0,1
Champions Tour Brazil Stage 2: Challengers,Playoffs,Lower Round 1,Icebox,FURIA,killjoy,1,0,1
