Tournament,Stage,Match Type,Match Name,Map,Team,Type,Initiated,Won
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,MDS Factory,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,MDS Factory,Eco (won),2,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,MDS Factory,$ (won),4,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,MDS Factory,$$ (won),5,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,MDS Factory,$$$ (won),10,5
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,H2O,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,H2O,Eco (won),4,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,H2O,$ (won),0,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,H2O,$$ (won),3,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,Ascent,H2O,$$$ (won),14,9
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,MDS Factory,Pistol Won,,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,MDS Factory,Eco (won),5,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,MDS Factory,$ (won),7,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,MDS Factory,$$ (won),9,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,MDS Factory,$$$ (won),20,9
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,H2O,Pistol Won,,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,H2O,Eco (won),7,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,H2O,$ (won),1,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,H2O,$$ (won),7,5
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,MDS Factory vs H2O,All Maps,H2O,$$$ (won),26,17
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Rix.GG Lightning,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Rix.GG Lightning,Eco (won),3,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Rix.GG Lightning,$ (won),2,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Rix.GG Lightning,$$ (won),5,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Rix.GG Lightning,$$$ (won),12,5
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Klanik Esport,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Klanik Esport,Eco (won),4,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Klanik Esport,$ (won),0,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Klanik Esport,$$ (won),5,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Icebox,Klanik Esport,$$$ (won),13,9
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Rix.GG Lightning,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Rix.GG Lightning,Eco (won),3,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Rix.GG Lightning,$ (won),3,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Rix.GG Lightning,$$ (won),6,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Rix.GG Lightning,$$$ (won),9,5
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Klanik Esport,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Klanik Esport,Eco (won),3,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Klanik Esport,$ (won),1,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Klanik Esport,$$ (won),3,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,Split,Klanik Esport,$$$ (won),14,9
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Rix.GG Lightning,Pistol Won,,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Rix.GG Lightning,Eco (won),6,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Rix.GG Lightning,$ (won),5,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Rix.GG Lightning,$$ (won),11,4
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Rix.GG Lightning,$$$ (won),21,10
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Klanik Esport,Pistol Won,,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Klanik Esport,Eco (won),7,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Klanik Esport,$ (won),1,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Klanik Esport,$$ (won),8,4
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Rix.GG Lightning vs Klanik Esport,All Maps,Klanik Esport,$$$ (won),27,18
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Anonymo Esports,Pistol Won,,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Anonymo Esports,Eco (won),2,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Anonymo Esports,$ (won),0,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Anonymo Esports,$$ (won),4,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Anonymo Esports,$$$ (won),8,8
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Mighty Meerkats,Pistol Won,,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Mighty Meerkats,Eco (won),3,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Mighty Meerkats,$ (won),2,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Mighty Meerkats,$$ (won),5,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Ascent,Mighty Meerkats,$$$ (won),4,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Anonymo Esports,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Anonymo Esports,Eco (won),2,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Anonymo Esports,$ (won),0,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Anonymo Esports,$$ (won),4,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Anonymo Esports,$$$ (won),10,9
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Mighty Meerkats,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Mighty Meerkats,Eco (won),2,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Mighty Meerkats,$ (won),3,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Mighty Meerkats,$$ (won),7,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,Split,Mighty Meerkats,$$$ (won),4,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Anonymo Esports,Pistol Won,,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Anonymo Esports,Eco (won),4,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Anonymo Esports,$ (won),0,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Anonymo Esports,$$ (won),8,6
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Anonymo Esports,$$$ (won),18,17
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Mighty Meerkats,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Mighty Meerkats,Eco (won),5,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Mighty Meerkats,$ (won),5,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Mighty Meerkats,$$ (won),12,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Anonymo Esports vs Mighty Meerkats,All Maps,Mighty Meerkats,$$$ (won),8,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,Karma Clan,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,Karma Clan,Eco (won),3,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,Karma Clan,$ (won),1,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,Karma Clan,$$ (won),6,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,Karma Clan,$$$ (won),10,4
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,EU Reject$,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,EU Reject$,Eco (won),2,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,EU Reject$,$ (won),2,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,EU Reject$,$$ (won),4,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Haven,EU Reject$,$$$ (won),12,11
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,Karma Clan,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,Karma Clan,Eco (won),3,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,Karma Clan,$ (won),3,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,Karma Clan,$$ (won),3,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,Karma Clan,$$$ (won),11,4
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,EU Reject$,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,EU Reject$,Eco (won),3,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,EU Reject$,$ (won),1,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,EU Reject$,$$ (won),4,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,Bind,EU Reject$,$$$ (won),12,8
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,Karma Clan,Pistol Won,,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,Karma Clan,Eco (won),6,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,Karma Clan,$ (won),4,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,Karma Clan,$$ (won),9,4
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,Karma Clan,$$$ (won),21,8
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,EU Reject$,Pistol Won,,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,EU Reject$,Eco (won),5,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,EU Reject$,$ (won),3,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,EU Reject$,$$ (won),8,4
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Karma Clan vs EU Reject$,All Maps,EU Reject$,$$$ (won),24,19
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Fpalix,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Fpalix,Eco (won),3,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Fpalix,$ (won),1,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Fpalix,$$ (won),2,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Fpalix,$$$ (won),14,10
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Marvel's Avengers,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Marvel's Avengers,Eco (won),2,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Marvel's Avengers,$ (won),4,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Marvel's Avengers,$$ (won),4,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Icebox,Marvel's Avengers,$$$ (won),10,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Fpalix,Pistol Won,,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Fpalix,Eco (won),4,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Fpalix,$ (won),1,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Fpalix,$$ (won),1,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Fpalix,$$$ (won),15,10
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Marvel's Avengers,Pistol Won,,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Marvel's Avengers,Eco (won),3,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Marvel's Avengers,$ (won),2,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Marvel's Avengers,$$ (won),13,5
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,Ascent,Marvel's Avengers,$$$ (won),3,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Fpalix,Pistol Won,,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Fpalix,Eco (won),7,2
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Fpalix,$ (won),2,1
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Fpalix,$$ (won),3,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Fpalix,$$$ (won),29,20
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Marvel's Avengers,Pistol Won,,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Marvel's Avengers,Eco (won),5,3
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Marvel's Avengers,$ (won),6,0
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Marvel's Avengers,$$ (won),17,8
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,Fpalix vs Marvel's Avengers,All Maps,Marvel's Avengers,$$$ (won),13,4
Champions Tour Europe Stage 1: Challengers 2,Open Qualifier,Round of 256,PASCHKA vs Kum Gaming,Haven,PASCHKA,Pistol Won,,1
