Tournament,Stage,Match Type,Match Name,Map,Team,Player,Agents,2k,3k,4k,5k,1v1,1v2,1v3,1v4,1v5,Econ,Spike Plants,Spike Defuses
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,All Maps,GyuBeueumJang,maybell,"breach, sage",1,2,,,,,,,,37,7,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,All Maps,GyuBeueumJang,PUMB44,"kayo, killjoy",5,2,1,,,,,,,52,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,All Maps,GyuBeueumJang,Irel,sova,4,1,,,1,,,,,49,0,3
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,All Maps,GyuBeueumJang,hard,jett,6,3,1,,,,,,,69,2,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GRN Gaming,M1RAGG1,chamber,3,1,2,,,,,,,96,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GRN Gaming,Ovco,viper,2,1,,,1,,,,,49,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GRN Gaming,exymin,sage,2,1,,,1,,,,,77,6,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GRN Gaming,Hyuji,kayo,,3,,,,1,,,,46,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GRN Gaming,SICKeums,sova,,,,,,,,,,37,2,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GyuBeueumJang,Dwarf,viper,2,,,,,,,,,58,0,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GyuBeueumJang,maybell,sage,1,,,,,,,,,30,5,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GyuBeueumJang,PUMB44,kayo,3,,,,,,,,,37,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GyuBeueumJang,Irel,sova,2,1,,,,,,,,43,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Icebox,GyuBeueumJang,hard,jett,3,2,1,,,,,,,83,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GRN Gaming,M1RAGG1,jett,3,2,,,,1,,,,52,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GRN Gaming,Ovco,cypher,4,1,,,,1,,,,76,1,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GRN Gaming,exymin,brimstone,2,1,1,,,,,,,53,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GRN Gaming,Hyuji,skye,3,1,,,,,,,,52,3,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GRN Gaming,SICKeums,breach,2,,,,,,,,,35,4,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GyuBeueumJang,Dwarf,omen,4,,,,,,1,,,50,2,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GyuBeueumJang,maybell,breach,,2,,,,,,,,44,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GyuBeueumJang,PUMB44,killjoy,2,2,1,,,,,,,67,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GyuBeueumJang,Irel,sova,2,,,,1,,,,,55,0,3
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Elimination (F),GRN Gaming vs GyuBeueumJang,Haven,GyuBeueumJang,hard,jett,3,1,,,,,,,,54,2,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,Red Eyes,Gunny,"neon, skye",2,,,,,,,,,32,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,Red Eyes,RingRing,"breach, omen",2,,,,,,,,,40,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,Red Eyes,Anna,"chamber, jett",5,,,,,,,,,58,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,Red Eyes,Delta,kayo,2,1,,,,,,,,47,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,Red Eyes,Pooky,"brimstone, killjoy",4,1,,,,,,,,61,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,CNJ Esports,Moothie,chamber,9,1,,,1,,,,,96,4,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,CNJ Esports,Wavy,"jett, kayo",2,3,1,,,,,,,58,4,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,CNJ Esports,Rain,"breach, raze",6,1,,1,,,,,,50,3,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,CNJ Esports,BENECIA,"brimstone, omen",4,,1,,1,,1,,,59,7,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,All Maps,CNJ Esports,Has1ra14,"breach, sova",6,3,,,,,,,,76,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,Red Eyes,Gunny,neon,2,,,,,,,,,35,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,Red Eyes,RingRing,breach,1,,,,,,,,,34,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,Red Eyes,Anna,chamber,2,,,,,,,,,57,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,Red Eyes,Delta,kayo,1,1,,,,,,,,53,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,Red Eyes,Pooky,brimstone,2,1,,,,,,,,62,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,CNJ Esports,Moothie,chamber,5,,,,1,,,,,83,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,CNJ Esports,Wavy,kayo,1,,1,,,,,,,48,3,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,CNJ Esports,Rain,raze,1,1,,1,,,,,,57,0,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,CNJ Esports,BENECIA,brimstone,3,,1,,1,,1,,,78,5,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Fracture,CNJ Esports,Has1ra14,breach,3,2,,,,,,,,71,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,Red Eyes,Gunny,skye,,,,,,,,,,28,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,Red Eyes,RingRing,omen,1,,,,,,,,,46,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,Red Eyes,Anna,jett,3,,,,,,,,,59,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,Red Eyes,Delta,kayo,1,,,,,,,,,41,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,Red Eyes,Pooky,killjoy,2,,,,,,,,,60,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,CNJ Esports,Moothie,chamber,4,1,,,,,,,,108,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,CNJ Esports,Wavy,jett,1,3,,,,,,,,68,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,CNJ Esports,Rain,breach,5,,,,,,,,,43,3,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,CNJ Esports,BENECIA,omen,1,,,,,,,,,40,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (B),Red Eyes vs CNJ Esports,Haven,CNJ Esports,Has1ra14,sova,3,1,,,,,,,,81,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,WNF Esports,Snatch,"brimstone, omen",8,2,,,1,,,,,43,13,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,WNF Esports,Seven,raze,10,3,,,,,,,,63,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,WNF Esports,Serz,"kayo, skye",5,1,,,,,,,,30,3,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,WNF Esports,SAKKASI,viper,,,,,,,,,,16,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,WNF Esports,WhAtZ,chamber,2,3,1,,,,,,,36,3,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,WNF Esports,nobrainskye,sova,6,2,,,,,,,,54,2,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,Team Rocket,ACCEL,"breach, kayo",5,2,,,1,1,,,,38,3,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,Team Rocket,JerRy,raze,9,3,,,1,,,,,72,5,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,Team Rocket,INTER,sova,7,2,,1,1,1,,,,61,8,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,Team Rocket,Ris,"brimstone, omen",4,2,,,,1,,,,36,4,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,All Maps,Team Rocket,도내초절정S급쿨뷰티미녀,jett,9,5,1,,3,1,,,,79,3,3
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,WNF Esports,Snatch,brimstone,3,,,,1,,,,,50,7,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,WNF Esports,Seven,raze,3,2,,,,,,,,74,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,WNF Esports,Serz,skye,,,,,,,,,,24,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,WNF Esports,SAKKASI,viper,,,,,,,,,,16,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,WNF Esports,WhAtZ,chamber,1,,,,,,,,,29,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,Team Rocket,ACCEL,breach,2,1,,,,,,,,47,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,Team Rocket,JerRy,raze,4,1,,,,,,,,90,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,Team Rocket,INTER,sova,3,1,,1,,1,,,,88,3,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,Team Rocket,Ris,brimstone,1,1,,,,,,,,41,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Bind,Team Rocket,도내초절정S급쿨뷰티미녀,jett,3,2,,,2,1,,,,105,2,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,WNF Esports,Snatch,omen,5,2,,,,,,,,36,6,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,WNF Esports,Seven,raze,7,1,,,,,,,,52,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,WNF Esports,Serz,kayo,5,1,,,,,,,,35,2,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,WNF Esports,WhAtZ,chamber,1,3,1,,,,,,,43,2,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,WNF Esports,nobrainskye,sova,6,2,,,,,,,,54,2,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,Team Rocket,ACCEL,kayo,3,1,,,1,1,,,,28,3,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,Team Rocket,JerRy,raze,5,2,,,1,,,,,54,4,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,Team Rocket,INTER,sova,4,1,,,1,,,,,33,5,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,Team Rocket,Ris,omen,3,1,,,,1,,,,30,3,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (E),WNF Esports vs Team Rocket,Ascent,Team Rocket,도내초절정S급쿨뷰티미녀,jett,6,3,1,,1,,,,,53,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,Beyond Stratos Gaming,Eliza,"omen, sage",4,1,,,1,,,,,44,1,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,Beyond Stratos Gaming,Rella,"brimstone, skye, sova",6,2,,,2,,,,,36,5,3
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,Beyond Stratos Gaming,Baleia,"breach, kayo",6,1,1,,,,,,,40,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,Beyond Stratos Gaming,Kant,"chamber, killjoy",8,3,1,,,,,,,68,1,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,Beyond Stratos Gaming,Pay,"jett, raze",7,4,1,,,,,,,97,0,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,HAYABUSA Gaming,AcMe,"astra, brimstone, omen",3,4,,,2,,,,,46,3,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,HAYABUSA Gaming,DDcream,"kayo, skye, sova",2,,,,1,,,,,52,6,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,HAYABUSA Gaming,Knight,"jett, neon",8,3,2,,,,,,,67,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,HAYABUSA Gaming,PADO,"chamber, killjoy",9,1,1,,,1,,,,58,1,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,All Maps,HAYABUSA Gaming,B1ngSu,"breach, kayo, sage",4,5,,,1,,,,,61,8,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,Beyond Stratos Gaming,Eliza,omen,2,,,,,,,,,51,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,Beyond Stratos Gaming,Rella,sova,2,,,,,,,,,37,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,Beyond Stratos Gaming,Baleia,kayo,1,,1,,,,,,,29,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,Beyond Stratos Gaming,Kant,killjoy,2,,,,,,,,,45,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,Beyond Stratos Gaming,Pay,jett,2,1,,,,,,,,84,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,HAYABUSA Gaming,AcMe,astra,1,1,,,1,,,,,42,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,HAYABUSA Gaming,DDcream,sova,1,,,,1,,,,,84,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,HAYABUSA Gaming,Knight,jett,5,2,,,,,,,,86,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,HAYABUSA Gaming,PADO,killjoy,3,,,,,1,,,,48,0,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Ascent,HAYABUSA Gaming,B1ngSu,kayo,3,1,,,,,,,,70,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,Beyond Stratos Gaming,Eliza,sage,2,1,,,1,,,,,59,0,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,Beyond Stratos Gaming,Rella,brimstone,4,,,,1,,,,,37,2,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,Beyond Stratos Gaming,Baleia,breach,1,,,,,,,,,41,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,Beyond Stratos Gaming,Kant,chamber,4,1,,,,,,,,87,0,2
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,Beyond Stratos Gaming,Pay,raze,3,3,,,,,,,,146,0,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,HAYABUSA Gaming,AcMe,brimstone,,2,,,,,,,,58,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,HAYABUSA Gaming,DDcream,kayo,,,,,,,,,,28,2,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,HAYABUSA Gaming,Knight,neon,,1,,,,,,,,47,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,HAYABUSA Gaming,PADO,chamber,3,,,,,,,,,47,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Fracture,HAYABUSA Gaming,B1ngSu,breach,,2,,,,,,,,59,4,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,Beyond Stratos Gaming,Eliza,omen,,,,,,,,,,21,1,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,Beyond Stratos Gaming,Rella,skye,,2,,,1,,,,,33,2,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,Beyond Stratos Gaming,Baleia,kayo,4,1,,,,,,,,50,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,Beyond Stratos Gaming,Kant,chamber,2,2,1,,,,,,,73,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,Beyond Stratos Gaming,Pay,raze,2,,1,,,,,,,61,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,HAYABUSA Gaming,AcMe,omen,2,1,,,1,,,,,37,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,HAYABUSA Gaming,DDcream,skye,1,,,,,,,,,43,3,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,HAYABUSA Gaming,Knight,neon,3,,2,,,,,,,67,0,0
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,HAYABUSA Gaming,PADO,chamber,3,1,1,,,,,,,80,1,1
Champions Tour Korea Stage 2: Challengers,Closed Qualifier: Round of 24,Decider (A),Beyond Stratos Gaming vs HAYABUSA Gaming,Split,HAYABUSA Gaming,B1ngSu,sage,1,2,,,1,,,,,55,2,0
